Mth,BU,Tier,Site,Handled,Pres,Ext,Acc,Count
202501,Broadband,Bronze,Chennai,2313,Loyalty-Welcome|Discount-Retention,Discount-Retention|Loyalty-Welcome,,18
202501,Broadband,Bronze,Chennai,2313,Loyalty-Retention|Bundle-Retention,Bundle-Retention,,50
202501,Broadband,Bronze,Chennai,2313,Cashback-Special|Loyalty-Special,Cashback-Special,,33
202501,Broadband,Bronze,Chennai,2313,Discount-Promo|Loyalty-Welcome,,,8
202501,Broadband,Bronze,Chennai,2313,Bundle-Promo|Bundle-Retention,Bundle-Retention,,35
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Retention,,,18
202501,Broadband,Bronze,Chennai,2313,Cashback-Special|Speed-Boost-Welcome|Bundle-Promo,,,12
202501,Broadband,Bronze,Chennai,2313,Loyalty-Promo,Loyalty-Promo,,22
202501,Broadband,Bronze,Chennai,2313,Loyalty-Promo|Bundle-Promo,Loyalty-Promo|Bundle-Promo,Bundle-Promo|Loyalty-Promo,42
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Upgrade|Discount-Welcome,,,8
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Promo|Cashback-Upgrade,Speed-Boost-Promo,Speed-Boost-Promo,12
202501,Broadband,Bronze,Chennai,2313,Cashback-Special|Cashback-Retention|Speed-Boost-Retention,,,7
202501,Broadband,Bronze,Chennai,2313,Cashback-Special|Speed-Boost-Promo|Speed-Boost-Special,Speed-Boost-Special|Cashback-Special|Speed-Boost-Promo,,15
202501,Broadband,Bronze,Chennai,2313,Cashback-Promo,,,22
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Upgrade,,,35
202501,Broadband,Bronze,Chennai,2313,Discount-Promo,,,25
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Upgrade|Cashback-Retention|Cashback-Welcome,,,11
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Upgrade|Bundle-Special|Cashback-Welcome,Cashback-Welcome|Speed-Boost-Upgrade|Bundle-Special,Bundle-Special|Cashback-Welcome,22
202501,Broadband,Bronze,Chennai,2313,Loyalty-Special|Loyalty-Welcome|Discount-Special,,,30
202501,Broadband,Bronze,Chennai,2313,Discount-Upgrade|Loyalty-Upgrade,,,50
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Welcome,,,13
202501,Broadband,Bronze,Chennai,2313,Loyalty-Retention|Loyalty-Upgrade|Cashback-Upgrade,,,49
202501,Broadband,Bronze,Chennai,2313,Loyalty-Retention,,,48
202501,Broadband,Bronze,Chennai,2313,Cashback-Promo|Speed-Boost-Retention,,,9
202501,Broadband,Bronze,Chennai,2313,Cashback-Special|Loyalty-Special,,,34
202501,Broadband,Bronze,Chennai,2313,Bundle-Special|Loyalty-Retention,Bundle-Special|Loyalty-Retention,,29
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Upgrade,,,16
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Special|Bundle-Promo,Bundle-Promo|Speed-Boost-Special,Speed-Boost-Special,48
202501,Broadband,Bronze,Chennai,2313,Bundle-Special|Bundle-Welcome,Bundle-Special,,11
202501,Broadband,Bronze,Chennai,2313,Bundle-Welcome|Discount-Special,Bundle-Welcome|Discount-Special,,42
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Special|Speed-Boost-Welcome,Speed-Boost-Welcome,,26
202501,Broadband,Bronze,Chennai,2313,Cashback-Retention,,,28
202501,Broadband,Bronze,Chennai,2313,Discount-Welcome|Cashback-Retention|Discount-Special,Discount-Welcome|Discount-Special,,31
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Upgrade,,,32
202501,Broadband,Bronze,Chennai,2313,Cashback-Special|Bundle-Promo|Discount-Welcome,,,5
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Retention|Cashback-Upgrade,,,42
202501,Broadband,Bronze,Chennai,2313,Loyalty-Welcome,,,37
202501,Broadband,Bronze,Chennai,2313,Bundle-Welcome,Bundle-Welcome,,40
202501,Broadband,Bronze,Chennai,2313,Bundle-Special|Loyalty-Retention,Loyalty-Retention|Bundle-Special,Loyalty-Retention,29
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Promo|Discount-Special|Cashback-Welcome,Speed-Boost-Promo|Discount-Special,,43
202501,Broadband,Bronze,Chennai,2313,Loyalty-Upgrade|Discount-Special,,,36
202501,Broadband,Bronze,Chennai,2313,Loyalty-Promo|Cashback-Upgrade|Speed-Boost-Retention,,,35
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Promo|Bundle-Retention,,,5
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Special|Cashback-Promo|Cashback-Upgrade,Speed-Boost-Special|Cashback-Promo,Speed-Boost-Special|Cashback-Promo,26
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Welcome|Loyalty-Retention|Loyalty-Upgrade,Loyalty-Retention|Loyalty-Upgrade|Speed-Boost-Welcome,,7
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Promo,,,50
202501,Broadband,Bronze,Chennai,2313,Bundle-Retention|Cashback-Welcome,Bundle-Retention,,39
202501,Broadband,Bronze,Chennai,2313,Bundle-Welcome|Loyalty-Welcome,,,11
202501,Broadband,Bronze,Chennai,2313,Bundle-Retention,Bundle-Retention,,49
202501,Broadband,Bronze,Chennai,2313,Discount-Upgrade|Cashback-Retention,Discount-Upgrade,Discount-Upgrade,28
202501,Broadband,Bronze,Chennai,2313,Loyalty-Promo|Bundle-Upgrade,,,19
202501,Broadband,Bronze,Chennai,2313,Loyalty-Promo,Loyalty-Promo,,22
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Retention,,,46
202501,Broadband,Bronze,Chennai,2313,Discount-Welcome,Discount-Welcome,,33
202501,Broadband,Bronze,Chennai,2313,Cashback-Special|Loyalty-Welcome|Cashback-Welcome,,,24
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Upgrade|Bundle-Welcome|Loyalty-Welcome,,,34
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Welcome|Loyalty-Retention,Speed-Boost-Welcome|Loyalty-Retention,Speed-Boost-Welcome,26
202501,Broadband,Bronze,Chennai,2313,Bundle-Retention,,,24
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Upgrade|Discount-Upgrade|Loyalty-Upgrade,Loyalty-Upgrade|Speed-Boost-Upgrade|Discount-Upgrade,,17
202501,Broadband,Bronze,Chennai,2313,Loyalty-Retention|Bundle-Retention|Loyalty-Upgrade,,,44
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Upgrade|Discount-Upgrade|Cashback-Special,,,7
202501,Broadband,Bronze,Chennai,2313,Discount-Upgrade|Discount-Retention|Cashback-Upgrade,,,12
202501,Broadband,Bronze,Chennai,2313,Discount-Retention,,,8
202501,Broadband,Bronze,Chennai,2313,Loyalty-Upgrade|Cashback-Promo,,,43
202501,Broadband,Bronze,Chennai,2313,Discount-Promo,,,39
202501,Broadband,Bronze,Chennai,2313,Bundle-Special|Loyalty-Upgrade,,,18
202501,Broadband,Bronze,Chennai,2313,Loyalty-Promo|Cashback-Special|Discount-Special,Loyalty-Promo|Discount-Special,,16
202501,Broadband,Bronze,Chennai,2313,Loyalty-Retention|Cashback-Promo,Cashback-Promo|Loyalty-Retention,,16
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Welcome,Speed-Boost-Welcome,,46
202501,Broadband,Bronze,Chennai,2313,Discount-Welcome|Cashback-Retention,Discount-Welcome|Cashback-Retention,,16
202501,Broadband,Bronze,Chennai,2313,Bundle-Promo,Bundle-Promo,,12
202501,Broadband,Bronze,Chennai,2313,Bundle-Promo|Speed-Boost-Promo|Discount-Upgrade,,,15
202501,Broadband,Bronze,Chennai,2313,Discount-Promo|Bundle-Retention,Bundle-Retention|Discount-Promo,,49
202501,Broadband,Bronze,Chennai,2313,Loyalty-Retention|Cashback-Retention|Cashback-Upgrade,Loyalty-Retention,,46
202501,Broadband,Bronze,Chennai,2313,Loyalty-Promo,,,33
202501,Broadband,Bronze,Chennai,2313,Loyalty-Upgrade,,,9
202501,Broadband,Bronze,Chennai,2313,Bundle-Special,Bundle-Special,,12
202501,Broadband,Bronze,Chennai,2313,Bundle-Special,Bundle-Special,,33
202501,Broadband,Bronze,Chennai,2313,Bundle-Promo|Loyalty-Retention|Speed-Boost-Upgrade,,,42
202501,Broadband,Bronze,Chennai,2313,Bundle-Promo|Discount-Upgrade,,,13
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Special|Discount-Promo|Cashback-Promo,,,44
202501,Broadband,Bronze,Chennai,2313,Loyalty-Promo|Cashback-Special|Discount-Retention,Discount-Retention|Cashback-Special,,19
202501,Broadband,Bronze,Chennai,2313,Discount-Promo|Loyalty-Special|Loyalty-Welcome,,,34
202501,Broadband,Bronze,Chennai,2313,Loyalty-Promo|Discount-Upgrade|Bundle-Special,,,29
202501,Broadband,Bronze,Chennai,2313,Discount-Special,,,16
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Promo|Loyalty-Retention,Loyalty-Retention|Speed-Boost-Promo,,35
202501,Broadband,Bronze,Chennai,2313,Loyalty-Special,,,37
202501,Broadband,Bronze,Chennai,2313,Cashback-Upgrade,,,20
202501,Broadband,Bronze,Chennai,2313,Discount-Welcome,Discount-Welcome,,7
202501,Broadband,Bronze,Chennai,2313,Cashback-Special|Bundle-Welcome|Bundle-Promo,Cashback-Special,,31
202501,Broadband,Bronze,Chennai,2313,Bundle-Welcome|Loyalty-Welcome,,,26
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Upgrade,,,49
202501,Broadband,Bronze,Chennai,2313,Bundle-Special,,,41
202501,Broadband,Bronze,Chennai,2313,Cashback-Retention|Discount-Retention,,,45
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Special|Cashback-Special|Speed-Boost-Retention,Speed-Boost-Special|Cashback-Special,,20
202501,Broadband,Bronze,Chennai,2313,Cashback-Retention,Cashback-Retention,Cashback-Retention,37
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Promo|Discount-Upgrade,,,49
202501,Broadband,Bronze,Chennai,2313,Bundle-Special|Discount-Welcome|Cashback-Upgrade,,,39
202501,Broadband,Bronze,Chennai,2313,Loyalty-Promo|Discount-Upgrade|Discount-Special,,,23
202501,Broadband,Bronze,Chennai,2313,Loyalty-Promo|Speed-Boost-Retention,Speed-Boost-Retention|Loyalty-Promo,,29
202501,Broadband,Bronze,Chennai,2313,Discount-Promo,,,13
202501,Broadband,Bronze,Chennai,2313,Bundle-Special|Bundle-Upgrade|Speed-Boost-Retention,Bundle-Upgrade|Speed-Boost-Retention|Bundle-Special,,50
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Upgrade|Bundle-Promo,,,34
202501,Broadband,Bronze,Chennai,2313,Loyalty-Special|Discount-Upgrade|Loyalty-Retention,,,17
202501,Broadband,Bronze,Chennai,2313,Bundle-Special,,,5
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Upgrade|Discount-Promo|Loyalty-Upgrade,Discount-Promo|Loyalty-Upgrade|Speed-Boost-Upgrade,,32
202501,Broadband,Bronze,Chennai,2313,Cashback-Special|Speed-Boost-Special,,,28
202501,Broadband,Bronze,Chennai,2313,Cashback-Retention|Bundle-Special|Bundle-Retention,Bundle-Retention|Bundle-Special,,38
202501,Broadband,Bronze,Chennai,2313,Cashback-Special,Cashback-Special,,46
202501,Broadband,Bronze,Chennai,2313,Bundle-Upgrade|Cashback-Promo,Bundle-Upgrade,,34
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Upgrade|Discount-Promo|Discount-Welcome,Discount-Welcome,,42
202501,Broadband,Bronze,Chennai,2313,Bundle-Special|Discount-Special,,,40
202501,Broadband,Bronze,Chennai,2313,Discount-Special,,,36
202501,Broadband,Bronze,Chennai,2313,Cashback-Welcome,Cashback-Welcome,Cashback-Welcome,9
202501,Broadband,Bronze,Chennai,2313,Loyalty-Retention,,,21
202501,Broadband,Bronze,Chennai,2313,Loyalty-Upgrade,,,45
202501,Broadband,Bronze,Chennai,2313,Discount-Promo,Discount-Promo,,44
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Special|Cashback-Promo,,,32
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Welcome,,,18
202501,Broadband,Bronze,Chennai,2313,Loyalty-Special|Bundle-Upgrade,,,21
202501,Broadband,Bronze,Chennai,2313,Loyalty-Special,Loyalty-Special,Loyalty-Special,34
202501,Broadband,Bronze,Chennai,2313,Loyalty-Welcome|Cashback-Upgrade,,,36
202501,Broadband,Bronze,Chennai,2313,Discount-Upgrade,,,14
202501,Broadband,Bronze,Chennai,2313,Bundle-Special|Cashback-Retention|Speed-Boost-Retention,,,47
202501,Broadband,Bronze,Chennai,2313,Bundle-Welcome|Cashback-Promo|Speed-Boost-Retention,,,10
202501,Broadband,Bronze,Chennai,2313,Loyalty-Special|Speed-Boost-Retention,Speed-Boost-Retention|Loyalty-Special,,50
202501,Broadband,Bronze,Chennai,2313,Loyalty-Retention,Loyalty-Retention,,18
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Welcome|Bundle-Promo,,,47
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Promo|Bundle-Promo|Cashback-Welcome,,,41
202501,Broadband,Bronze,Chennai,2313,Discount-Upgrade,Discount-Upgrade,,23
202501,Broadband,Bronze,Chennai,2313,Cashback-Special,,,20
202501,Broadband,Bronze,Chennai,2313,Bundle-Upgrade,,,14
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Welcome|Discount-Welcome,,,10
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Special|Bundle-Promo,,,23
202501,Broadband,Bronze,Chennai,2313,Discount-Promo,,,39
202501,Broadband,Bronze,Chennai,2313,Bundle-Special,,,37
202501,Broadband,Bronze,Chennai,2313,Discount-Upgrade,,,25
202501,Broadband,Bronze,Chennai,2313,Discount-Promo|Speed-Boost-Promo,Discount-Promo|Speed-Boost-Promo,,19
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Promo|Bundle-Welcome|Bundle-Retention,Bundle-Welcome|Speed-Boost-Promo,,39
202501,Broadband,Bronze,Chennai,2313,Discount-Promo|Bundle-Upgrade,,,14
202501,Broadband,Bronze,Chennai,2313,Cashback-Promo,,,28
202501,Broadband,Bronze,Chennai,2313,Bundle-Welcome,,,5
202501,Broadband,Bronze,Chennai,2313,Loyalty-Special|Bundle-Welcome|Discount-Welcome,,,47
202501,Broadband,Bronze,Chennai,2313,Loyalty-Special,Loyalty-Special,Loyalty-Special,19
202501,Broadband,Bronze,Chennai,2313,Cashback-Special,,,14
202501,Broadband,Bronze,Chennai,2313,Cashback-Promo|Discount-Welcome|Discount-Special,Discount-Welcome,,7
202501,Broadband,Bronze,Chennai,2313,Discount-Upgrade,Discount-Upgrade,,46
202501,Broadband,Bronze,Chennai,2313,Discount-Upgrade,,,43
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Special,,,8
202501,Broadband,Bronze,Chennai,2313,Bundle-Promo|Cashback-Welcome,,,11
202501,Broadband,Bronze,Chennai,2313,Loyalty-Welcome|Bundle-Retention|Cashback-Welcome,,,29
202501,Broadband,Bronze,Chennai,2313,Loyalty-Welcome|Cashback-Upgrade|Discount-Special,,,28
202501,Broadband,Bronze,Chennai,2313,Discount-Promo|Cashback-Retention,Cashback-Retention,,16
202501,Broadband,Bronze,Chennai,2313,Discount-Retention,Discount-Retention,,30
202501,Broadband,Bronze,Chennai,2313,Discount-Upgrade|Loyalty-Retention,,,43
202501,Broadband,Bronze,Chennai,2313,Cashback-Promo,,,25
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Welcome|Bundle-Upgrade|Loyalty-Welcome,,,8
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Upgrade|Loyalty-Special|Loyalty-Upgrade,,,29
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Special|Discount-Welcome|Loyalty-Upgrade,,,26
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Special|Bundle-Welcome|Cashback-Special,,,5
202501,Broadband,Bronze,Chennai,2313,Loyalty-Promo|Loyalty-Special|Bundle-Welcome,,,34
202501,Broadband,Bronze,Chennai,2313,Bundle-Special|Loyalty-Retention|Cashback-Upgrade,,,32
202501,Broadband,Bronze,Chennai,2313,Cashback-Upgrade|Cashback-Welcome,Cashback-Upgrade,,27
202501,Broadband,Bronze,Chennai,2313,Bundle-Upgrade|Cashback-Welcome|Discount-Special,Discount-Special,Discount-Special,8
202501,Broadband,Bronze,Chennai,2313,Discount-Promo,,,45
202501,Broadband,Bronze,Chennai,2313,Cashback-Retention|Cashback-Welcome,,,5
202501,Broadband,Bronze,Chennai,2313,Bundle-Welcome|Loyalty-Special|Loyalty-Welcome,Bundle-Welcome,,41
202501,Broadband,Bronze,Chennai,2313,Discount-Retention,,,20
202501,Broadband,Bronze,Chennai,2313,Cashback-Promo,,,10
202501,Broadband,Bronze,Chennai,2313,Loyalty-Retention,Loyalty-Retention,,40
202501,Broadband,Bronze,Chennai,2313,Loyalty-Promo|Discount-Welcome,Loyalty-Promo|Discount-Welcome,,43
202501,Broadband,Bronze,Chennai,2313,Discount-Special|Bundle-Retention|Cashback-Upgrade,,,19
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Upgrade|Bundle-Promo,,,37
202501,Broadband,Bronze,Chennai,2313,Loyalty-Promo|Bundle-Welcome|Bundle-Retention,,,44
202501,Broadband,Bronze,Chennai,2313,Loyalty-Retention,,,40
202501,Broadband,Bronze,Chennai,2313,Discount-Upgrade|Bundle-Retention,,,37
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Welcome|Discount-Upgrade|Discount-Retention,,,11
202501,Broadband,Bronze,Chennai,2313,Speed-Boost-Special,,,12
202501,Broadband,Bronze,Chennai,2313,Bundle-Welcome,,,15
202501,Broadband,Bronze,Chennai,2313,Discount-Promo|Loyalty-Welcome|Discount-Special,Discount-Promo|Discount-Special,Discount-Special,48
202501,Broadband,Bronze,Chennai,2313,Bundle-Special|Bundle-Promo|Speed-Boost-Retention,,,26
202501,Broadband,Bronze,Chennai,2313,Bundle-Retention|Cashback-Retention,,,37
202501,Broadband,Bronze,Delhi,2016,Bundle-Upgrade,,,10
202501,Broadband,Bronze,Delhi,2016,Loyalty-Promo|Bundle-Promo|Bundle-Upgrade,,,24
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Promo|Discount-Upgrade,,,46
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Upgrade|Cashback-Retention,,,24
202501,Broadband,Bronze,Delhi,2016,Cashback-Special,,,27
202501,Broadband,Bronze,Delhi,2016,Discount-Promo,,,42
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Promo|Cashback-Retention|Cashback-Promo,,,46
202501,Broadband,Bronze,Delhi,2016,Bundle-Promo,,,14
202501,Broadband,Bronze,Delhi,2016,Discount-Special,Discount-Special,,15
202501,Broadband,Bronze,Delhi,2016,Loyalty-Promo|Bundle-Welcome|Speed-Boost-Retention,Bundle-Welcome|Loyalty-Promo|Speed-Boost-Retention,Speed-Boost-Retention|Loyalty-Promo,14
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Retention,,,49
202501,Broadband,Bronze,Delhi,2016,Cashback-Retention|Loyalty-Upgrade|Discount-Special,Discount-Special|Cashback-Retention,Cashback-Retention,9
202501,Broadband,Bronze,Delhi,2016,Bundle-Special|Speed-Boost-Welcome|Speed-Boost-Upgrade,,,35
202501,Broadband,Bronze,Delhi,2016,Cashback-Welcome,,,30
202501,Broadband,Bronze,Delhi,2016,Loyalty-Upgrade,,,27
202501,Broadband,Bronze,Delhi,2016,Bundle-Retention|Cashback-Promo,,,37
202501,Broadband,Bronze,Delhi,2016,Cashback-Welcome,,,12
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Special|Cashback-Welcome,,,14
202501,Broadband,Bronze,Delhi,2016,Loyalty-Upgrade|Speed-Boost-Retention,,,16
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Special,Speed-Boost-Special,Speed-Boost-Special,46
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Special,Speed-Boost-Special,,12
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Promo|Loyalty-Welcome,Speed-Boost-Promo,,20
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Promo|Bundle-Promo|Cashback-Retention,Cashback-Retention,Cashback-Retention,6
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Promo,,,34
202501,Broadband,Bronze,Delhi,2016,Bundle-Retention,Bundle-Retention,,14
202501,Broadband,Bronze,Delhi,2016,Bundle-Welcome,Bundle-Welcome,,29
202501,Broadband,Bronze,Delhi,2016,Cashback-Promo,,,43
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Special|Loyalty-Special|Discount-Retention,,,22
202501,Broadband,Bronze,Delhi,2016,Loyalty-Special|Bundle-Promo|Bundle-Welcome,,,12
202501,Broadband,Bronze,Delhi,2016,Bundle-Welcome|Loyalty-Special,Loyalty-Special,,41
202501,Broadband,Bronze,Delhi,2016,Loyalty-Upgrade,Loyalty-Upgrade,,9
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Upgrade|Bundle-Promo|Bundle-Upgrade,Bundle-Promo|Speed-Boost-Upgrade,,40
202501,Broadband,Bronze,Delhi,2016,Bundle-Promo,,,7
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Welcome|Discount-Welcome|Loyalty-Upgrade,Loyalty-Upgrade|Discount-Welcome,,37
202501,Broadband,Bronze,Delhi,2016,Loyalty-Retention,Loyalty-Retention,,34
202501,Broadband,Bronze,Delhi,2016,Loyalty-Promo|Loyalty-Welcome|Discount-Special,Loyalty-Promo|Discount-Special,Discount-Special,42
202501,Broadband,Bronze,Delhi,2016,Bundle-Welcome|Discount-Upgrade|Bundle-Upgrade,,,34
202501,Broadband,Bronze,Delhi,2016,Discount-Promo|Loyalty-Special|Cashback-Retention,Cashback-Retention,,33
202501,Broadband,Bronze,Delhi,2016,Discount-Upgrade|Cashback-Retention,Cashback-Retention|Discount-Upgrade,,18
202501,Broadband,Bronze,Delhi,2016,Bundle-Welcome,,,50
202501,Broadband,Bronze,Delhi,2016,Cashback-Special,,,24
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Special|Bundle-Welcome|Bundle-Upgrade,Speed-Boost-Special,,21
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Welcome,,,43
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Promo|Cashback-Retention|Speed-Boost-Retention,,,22
202501,Broadband,Bronze,Delhi,2016,Bundle-Special|Speed-Boost-Special|Speed-Boost-Retention,,,37
202501,Broadband,Bronze,Delhi,2016,Bundle-Special|Discount-Welcome|Cashback-Upgrade,Cashback-Upgrade,,23
202501,Broadband,Bronze,Delhi,2016,Cashback-Special|Loyalty-Upgrade|Cashback-Welcome,,,46
202501,Broadband,Bronze,Delhi,2016,Bundle-Promo,,,5
202501,Broadband,Bronze,Delhi,2016,Loyalty-Retention|Bundle-Retention,,,36
202501,Broadband,Bronze,Delhi,2016,Cashback-Special|Loyalty-Retention,Cashback-Special|Loyalty-Retention,,40
202501,Broadband,Bronze,Delhi,2016,Bundle-Retention,Bundle-Retention,,11
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Upgrade|Loyalty-Special|Speed-Boost-Special,,,44
202501,Broadband,Bronze,Delhi,2016,Loyalty-Welcome,Loyalty-Welcome,,25
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Upgrade|Bundle-Welcome|Cashback-Upgrade,Cashback-Upgrade|Speed-Boost-Upgrade|Bundle-Welcome,Cashback-Upgrade,47
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Retention|Bundle-Retention|Cashback-Welcome,,,7
202501,Broadband,Bronze,Delhi,2016,Discount-Upgrade|Cashback-Welcome,Cashback-Welcome,,29
202501,Broadband,Bronze,Delhi,2016,Bundle-Retention|Loyalty-Upgrade|Cashback-Welcome,,,31
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Special|Bundle-Welcome,,,18
202501,Broadband,Bronze,Delhi,2016,Bundle-Special|Loyalty-Upgrade,Bundle-Special|Loyalty-Upgrade,,44
202501,Broadband,Bronze,Delhi,2016,Discount-Welcome,,,36
202501,Broadband,Bronze,Delhi,2016,Bundle-Welcome|Discount-Special,,,15
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Special|Bundle-Promo|Loyalty-Welcome,,,10
202501,Broadband,Bronze,Delhi,2016,Bundle-Welcome,,,42
202501,Broadband,Bronze,Delhi,2016,Speed-Boost-Special|Speed-Boost-Welcome|Discount-Special,Speed-Boost-Special|Speed-Boost-Welcome|Discount-Special,Discount-Special|Speed-Boost-Welcome,24
202501,Broadband,Bronze,Delhi,2016,Bundle-Upgrade|Discount-Welcome|Discount-Retention,,,16
202501,Broadband,Bronze,Delhi,2016,Bundle-Welcome|Loyalty-Welcome|Cashback-Promo,,,8
